Election_Date,Circoscrizione,Regione,Provincia,Comune,Collegio uninominale,Collegio plurinominale
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,FAGAGNA,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,FIUMICELLO VILLA VICENTINA,02 - Gorizia,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,FLAIBANO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,FORGARIA NEL FRIULI,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,FORNI AVOLTRI,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,FORNI DI SOPRA,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,FORNI DI SOTTO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,GEMONA DEL FRIULI,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,GONARS,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,GRIMACCO,02 - Gorizia,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,LATISANA,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,LAUCO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,LESTIZZA,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,LIGNANO SABBIADORO,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,LUSEVERA,02 - Gorizia,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,MAGNANO IN RIVIERA,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,MAJANO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,MALBORGHETTO VALBRUNA,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,MANZANO,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,MARANO LAGUNARE,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,MARTIGNACCO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,MERETO DI TOMBA,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,MOGGIO UDINESE,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,MOIMACCO,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,MONTENARS,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,MORTEGLIANO,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,MORUZZO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,MUZZANA DEL TURGNANO,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,NIMIS,02 - Gorizia,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,OSOPPO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,OVARO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,PAGNACCO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,PALAZZOLO DELLO STELLA,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,PALMANOVA,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,PALUZZA,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,PASIAN DI PRATO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,PAULARO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,PAVIA DI UDINE,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,POCENIA,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,PONTEBBA,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,PORPETTO,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,POVOLETTO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,POZZUOLO DEL FRIULI,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,PRADAMANO,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,PRATO CARNICO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,PRECENICCO,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,PREMARIACCO,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,PREONE,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,PREPOTTO,02 - Gorizia,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,PULFERO,02 - Gorizia,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,RAGOGNA,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,RAVASCLETTO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,RAVEO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,REANA DEL ROJALE,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,REMANZACCO,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,RESIA,02 - Gorizia,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,RESIUTTA,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,RIGOLATO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,RIVE D'ARCANO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,RIVIGNANO TEOR,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,RONCHIS,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,RUDA,02 - Gorizia,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,SAN DANIELE DEL FRIULI,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,SAN GIORGIO DI NOGARO,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,SAN GIOVANNI AL NATISONE,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,SAN LEONARDO,02 - Gorizia,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,SAN PIETRO AL NATISONE,02 - Gorizia,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,SAN VITO AL TORRE,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,SAN VITO DI FAGAGNA,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,SANTA MARIA LA LONGA,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,SAPPADA,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,SAURIS,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,SAVOGNA,02 - Gorizia,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,SEDEGLIANO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,SOCCHIEVE,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,STREGNA,02 - Gorizia,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,SUTRIO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,TAIPANA,02 - Gorizia,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,TALMASSONS,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,TARCENTO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,TARVISIO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,TAVAGNACCO,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,TERZO D'AQUILEIA,02 - Gorizia,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,TOLMEZZO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,TORREANO,02 - Gorizia,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,TORVISCOSA,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,TRASAGHIS,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,TREPPO GRANDE,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,TREPPO LIGOSULLO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,TRICESIMO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,TRIVIGNANO UDINESE,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,UDINE,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,VARMO,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,VENZONE,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,VERZEGNIS,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,VILLA SANTINA,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,VISCO,03 - Udine,Friuli - Venezia Giulia - 01
2018-03-04,Friuli - Venezia Giulia,Friuli - Venezia Giulia,Udine,ZUGLIO,04 - Codroipo,Friuli - Venezia Giulia - 01
2018-03-04,Lazio 1,Lazio,Roma,AFFILE,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,AGOSTA,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,ALBANO LAZIALE,13 - Velletri,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,ANTICOLI CORRADO,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,ANZIO,13 - Velletri,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,ARCINAZZO ROMANO,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,ARDEA,13 - Velletri,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,ARICCIA,13 - Velletri,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,ARSOLI,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,ARTENA,14 - Marino,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,BELLEGRA,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,CAMERATA NUOVA,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,CANTERANO,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,CAPRANICA PRENESTINA,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,CARPINETO ROMANO,14 - Marino,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,CASAPE,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,CASTEL GANDOLFO,14 - Marino,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,CASTEL MADAMA,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,CASTEL SAN PIETRO ROMANO,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,CAVE,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,CERRETO LAZIALE,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,CERVARA DI ROMA,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,CIAMPINO,07 - Roma - Pomezia,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,CICILIANO,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,CINETO ROMANO,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,COLLEFERRO,14 - Marino,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,COLONNA,14 - Marino,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,FIUMICINO,09 - Roma - Fiumicino,Lazio 1 - 02
2018-03-04,Lazio 1,Lazio,Roma,FONTE NUOVA,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,FRASCATI,14 - Marino,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,GALLICANO NEL LAZIO,14 - Marino,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,GAVIGNANO,14 - Marino,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,GENAZZANO,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,GENZANO DI ROMA,13 - Velletri,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,GERANO,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,GORGA,14 - Marino,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,GROTTAFERRATA,14 - Marino,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,GUIDONIA MONTECELIO,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,JENNE,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,LABICO,14 - Marino,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,LANUVIO,13 - Velletri,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,LARIANO,14 - Marino,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,LICENZA,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,MANDELA,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,MARANO EQUO,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,MARCELLINA,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,MARINO,14 - Marino,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,MENTANA,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,MONTE COMPATRI,14 - Marino,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,MONTE PORZIO CATONE,14 - Marino,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,MONTELANICO,14 - Marino,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,NEMI,13 - Velletri,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,NETTUNO,13 - Velletri,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,OLEVANO ROMANO,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,PALESTRINA,14 - Marino,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,PERCILE,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,PISONIANO,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,POLI,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,POMEZIA,07 - Roma - Pomezia,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,RIOFREDDO,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,ROCCA CANTERANO,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,ROCCA DI CAVE,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,ROCCA DI PAPA,14 - Marino,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,ROCCA PRIORA,14 - Marino,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,ROCCA SANTO STEFANO,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,ROCCAGIOVINE,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,ROIATE,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,ROMA,01 - Roma - Quartiere Trionfale,Lazio 1 - 01
2018-03-04,Lazio 1,Lazio,Roma,ROMA,02 - Roma - Quartiere Montesacro,Lazio 1 - 01
2018-03-04,Lazio 1,Lazio,Roma,ROMA,03 - Zona Castel Giubileo,Lazio 1 - 01
2018-03-04,Lazio 1,Lazio,Roma,ROMA,04 - Quartiere Collatino,Lazio 1 - 01
2018-03-04,Lazio 1,Lazio,Roma,ROMA,05 - Zona Torre Angela,Lazio 1 - 01
2018-03-04,Lazio 1,Lazio,Roma,ROMA,06  - Roma - Quartiere Tuscolano,Lazio 1 - 02
2018-03-04,Lazio 1,Lazio,Roma,ROMA,07 - Roma - Pomezia,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,ROMA,08 - Roma - Quartiere Ardeatino,Lazio 1 - 02
2018-03-04,Lazio 1,Lazio,Roma,ROMA,09 - Roma - Fiumicino,Lazio 1 - 02
2018-03-04,Lazio 1,Lazio,Roma,ROMA,10 - Roma - Quartiere Gianicolese,Lazio 1 - 02
2018-03-04,Lazio 1,Lazio,Roma,ROMA,11 - Roma - Quartiere Primavalle,Lazio 1 - 02
2018-03-04,Lazio 1,Lazio,Roma,ROVIANO,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,SAMBUCI,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,SAN CESAREO,14 - Marino,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,SAN GREGORIO DA SASSOLA,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,SAN POLO DEI CAVALIERI,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,SAN VITO ROMANO,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,SARACINESCO,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,SEGNI,14 - Marino,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,SUBIACO,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,TIVOLI,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,VALLEPIETRA,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,VALLINFREDA,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,VALMONTONE,14 - Marino,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,VELLETRI,13 - Velletri,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,VICOVARO,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,VIVARO ROMANO,12 - Guidonia Montecelio,Lazio 1 - 03
2018-03-04,Lazio 1,Lazio,Roma,ZAGAROLO,14 - Marino,Lazio 1 - 03
2018-03-04,Lazio 2,Lazio,Frosinone,ACQUAFONDATA,05 - Cassino,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,ACUTO,04 - Frosinone,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,ALATRI,04 - Frosinone,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,ALVITO,05 - Cassino,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,AMASENO,04 - Frosinone,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,ANAGNI,04 - Frosinone,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,AQUINO,05 - Cassino,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,ARCE,05 - Cassino,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,ARNARA,04 - Frosinone,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,ARPINO,05 - Cassino,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,ATINA,05 - Cassino,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,AUSONIA,05 - Cassino,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,BELMONTE CASTELLO,05 - Cassino,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,BOVILLE ERNICA,04 - Frosinone,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,BROCCOSTELLA,05 - Cassino,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,CAMPOLI APPENNINO,05 - Cassino,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,CASALATTICO,05 - Cassino,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,CASALVIERI,05 - Cassino,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,CASSINO,05 - Cassino,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,CASTELLIRI,05 - Cassino,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,CASTELNUOVO PARANO,05 - Cassino,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,CASTRO DEI VOLSCI,04 - Frosinone,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,CASTROCIELO,05 - Cassino,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,CECCANO,04 - Frosinone,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,CEPRANO,05 - Cassino,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,CERVARO,05 - Cassino,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,COLFELICE,05 - Cassino,Lazio 2 - 02
2018-03-04,Lazio 2,Lazio,Frosinone,COLLE SAN MAGNO,05 - Cassino,Lazio 2 - 02
