Election_Date,Comune,Provincia,Regione,Circoscrizione
1987-06-14,MASSA MARITTIMA,GROSSETO,TOSCANA,SIENA-AREZZO-GROSSETO
1987-06-14,MASSA MARTANA,PERUGIA,UMBRIA,PERUGIA-TERNI-RIETI
1987-06-14,MASSAFISCAGLIA,FERRARA,EMILIA ROMAGNA,BOLOGNA-FERRARA-RAVENNA-FORLI'
1987-06-14,MASSAFRA,TARANTO,PUGLIA,LECCE-BRINDISI-TARANTO
1987-06-14,MASSALENGO,MILANO,LOMBARDIA,MILANO-PAVIA
1987-06-14,MASSALUBRENSE,NAPOLI,CAMPANIA,NAPOLI-CASERTA
1987-06-14,MASSANZAGO,PADOVA,VENETO,VERONA-PADOVA-VICENZA-ROVIGO
1987-06-14,MASSAROSA,LUCCA,TOSCANA,PISA-LIVORNO-LUCCA-MASSA CARRARA
1987-06-14,MASSAZZA,VERCELLI,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MASSELLO,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MASSERANO,VERCELLI,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MASSIGNANO,ASCOLI PICENO,MARCHE,ANCONA-PESARO-MACERATA-ASCOLI PICENO
1987-06-14,MASSIMENO,TRENTO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,MASSIMINO,SAVONA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,MASSINO VISCONTI,NOVARA,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MASSIOLA,NOVARA,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MASULLAS,ORISTANO,SARDEGNA,CAGLIARI-SASSARI-NUORO-ORISTANO
1987-06-14,MATELICA,MACERATA,MARCHE,ANCONA-PESARO-MACERATA-ASCOLI PICENO
1987-06-14,MATERA,MATERA,BASILICATA,POTENZA-MATERA
1987-06-14,MATHI,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MATINO,LECCE,PUGLIA,LECCE-BRINDISI-TARANTO
1987-06-14,MATRICE,CAMPOBASSO,MOLISE,CAMPOBASSO-ISERNIA
1987-06-14,MATTIE,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MATTINATA,FOGGIA,PUGLIA,BARI-FOGGIA
1987-06-14,MAZARA DEL VALLO,TRAPANI,SICILIA,PALERMO-TRAPANI-AGRIGENTO-CALTANISSETTA
1987-06-14,MAZZANO,BRESCIA,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,MAZZANO ROMANO,ROMA,LAZIO,ROMA-VITERBO-LATINA-FROSINONE
1987-06-14,MAZZARINO,CALTANISSETTA,SICILIA,PALERMO-TRAPANI-AGRIGENTO-CALTANISSETTA
1987-06-14,MAZZARRA' SANT'ANDREA,MESSINA,SICILIA,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA
1987-06-14,MAZZARRONE,CATANIA,SICILIA,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA
1987-06-14,MAZZE',TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MAZZIN,TRENTO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,MAZZO DI VALTELLINA,SONDRIO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,MEANA DI SUSA,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MEANA SARDO,NUORO,SARDEGNA,CAGLIARI-SASSARI-NUORO-ORISTANO
1987-06-14,MEDA,MILANO,LOMBARDIA,MILANO-PAVIA
1987-06-14,MEDE,PAVIA,LOMBARDIA,MILANO-PAVIA
1987-06-14,MEDEA,GORIZIA,FRIULI VENEZIA GIULIA,UDINE-BELLUNO-GORIZIA-PORDENONE
1987-06-14,MEDESANO,PARMA,EMILIA ROMAGNA,PARMA-MODENA-PIACENZA-REGGIO EMILIA
1987-06-14,MEDICINA,BOLOGNA,EMILIA ROMAGNA,BOLOGNA-FERRARA-RAVENNA-FORLI'
1987-06-14,MEDIGLIA,MILANO,LOMBARDIA,MILANO-PAVIA
1987-06-14,MEDOLAGO,BERGAMO,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,MEDOLE,MANTOVA,LOMBARDIA,MANTOVA-CREMONA
1987-06-14,MEDOLLA,MODENA,EMILIA ROMAGNA,PARMA-MODENA-PIACENZA-REGGIO EMILIA
1987-06-14,MEDUNA DI LIVENZA,TREVISO,VENETO,VENEZIA-TREVISO
1987-06-14,MEDUNO,PORDENONE,FRIULI VENEZIA GIULIA,UDINE-BELLUNO-GORIZIA-PORDENONE
1987-06-14,MEGLIADINO SAN FIDENZIO,PADOVA,VENETO,VERONA-PADOVA-VICENZA-ROVIGO
1987-06-14,MEGLIADINO SAN VITALE,PADOVA,VENETO,VERONA-PADOVA-VICENZA-ROVIGO
1987-06-14,MEINA,NOVARA,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MEL,BELLUNO,FRIULI VENEZIA GIULIA,UDINE-BELLUNO-GORIZIA-PORDENONE
1987-06-14,MELARA,ROVIGO,VENETO,VERONA-PADOVA-VICENZA-ROVIGO
1987-06-14,MELAZZO,ALESSANDRIA,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MELDOLA,FORLI',EMILIA ROMAGNA,BOLOGNA-FERRARA-RAVENNA-FORLI'
1987-06-14,MELE,GENOVA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,MELEGNANO,MILANO,LOMBARDIA,MILANO-PAVIA
1987-06-14,MELENDUGNO,LECCE,PUGLIA,LECCE-BRINDISI-TARANTO
1987-06-14,MELETI,MILANO,LOMBARDIA,MILANO-PAVIA
1987-06-14,MELFI,POTENZA,BASILICATA,POTENZA-MATERA
1987-06-14,MELICUCCA',REGGIO CALABRIA,CALABRIA,CATANZARO-COSENZA-REGGIO CALABRIA
1987-06-14,MELICUCCO,REGGIO CALABRIA,CALABRIA,CATANZARO-COSENZA-REGGIO CALABRIA
1987-06-14,MELILLI,SIRACUSA,SICILIA,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA
1987-06-14,MELISSA,CATANZARO,CALABRIA,CATANZARO-COSENZA-REGGIO CALABRIA
1987-06-14,MELISSANO,LECCE,PUGLIA,LECCE-BRINDISI-TARANTO
1987-06-14,MELITO DI NAPOLI,NAPOLI,CAMPANIA,NAPOLI-CASERTA
1987-06-14,MELITO DI PORTO SALVO,REGGIO CALABRIA,CALABRIA,CATANZARO-COSENZA-REGGIO CALABRIA
1987-06-14,MELITO IRPINO,AVELLINO,CAMPANIA,BENEVENTO-AVELLINO-SALERNO
1987-06-14,MELIZZANO,BENEVENTO,CAMPANIA,BENEVENTO-AVELLINO-SALERNO
1987-06-14,MELLE,CUNEO,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MELLO,SONDRIO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,MELPIGNANO,LECCE,PUGLIA,LECCE-BRINDISI-TARANTO
1987-06-14,MELTINA,BOLZANO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,MELZO,MILANO,LOMBARDIA,MILANO-PAVIA
1987-06-14,MENAGGIO,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,MENAROLA,SONDRIO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,MENCONICO,PAVIA,LOMBARDIA,MILANO-PAVIA
1987-06-14,MENDATICA,IMPERIA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,MENDICINO,COSENZA,CALABRIA,CATANZARO-COSENZA-REGGIO CALABRIA
1987-06-14,MENFI,AGRIGENTO,SICILIA,PALERMO-TRAPANI-AGRIGENTO-CALTANISSETTA
1987-06-14,MENTANA,ROMA,LAZIO,ROMA-VITERBO-LATINA-FROSINONE
1987-06-14,MEOLO,VENEZIA,VENETO,VENEZIA-TREVISO
1987-06-14,MERANA,ALESSANDRIA,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MERANO,BOLZANO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,MERATE,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,MERCALLO,VARESE,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,MERCATELLO SUL METAURO,PESARO E URBINO,MARCHE,ANCONA-PESARO-MACERATA-ASCOLI PICENO
1987-06-14,MERCATINO CONCA,PESARO E URBINO,MARCHE,ANCONA-PESARO-MACERATA-ASCOLI PICENO
1987-06-14,MERCATO SAN SEVERINO,SALERNO,CAMPANIA,BENEVENTO-AVELLINO-SALERNO
1987-06-14,MERCATO SARACENO,FORLI',EMILIA ROMAGNA,BOLOGNA-FERRARA-RAVENNA-FORLI'
1987-06-14,MERCENASCO,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MERCOGLIANO,AVELLINO,CAMPANIA,BENEVENTO-AVELLINO-SALERNO
1987-06-14,MERETO DI TOMBA,UDINE,FRIULI VENEZIA GIULIA,UDINE-BELLUNO-GORIZIA-PORDENONE
1987-06-14,MERGO,ANCONA,MARCHE,ANCONA-PESARO-MACERATA-ASCOLI PICENO
1987-06-14,MERGOZZO,NOVARA,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MERI',MESSINA,SICILIA,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA
1987-06-14,MERLARA,PADOVA,VENETO,VERONA-PADOVA-VICENZA-ROVIGO
1987-06-14,MERLINO,MILANO,LOMBARDIA,MILANO-PAVIA
1987-06-14,MERONE,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,MESAGNE,BRINDISI,PUGLIA,LECCE-BRINDISI-TARANTO
1987-06-14,MESE,SONDRIO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,MESENZANA,VARESE,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,MESERO,MILANO,LOMBARDIA,MILANO-PAVIA
1987-06-14,MESOLA,FERRARA,EMILIA ROMAGNA,BOLOGNA-FERRARA-RAVENNA-FORLI'
1987-06-14,MESORACA,CATANZARO,CALABRIA,CATANZARO-COSENZA-REGGIO CALABRIA
1987-06-14,MESSINA,MESSINA,SICILIA,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA
1987-06-14,MESTRINO,PADOVA,VENETO,VERONA-PADOVA-VICENZA-ROVIGO
1987-06-14,META,NAPOLI,CAMPANIA,NAPOLI-CASERTA
1987-06-14,MEUGLIANO,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MEZZAGO,MILANO,LOMBARDIA,MILANO-PAVIA
1987-06-14,MEZZANA,TRENTO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,MEZZANA BIGLI,PAVIA,LOMBARDIA,MILANO-PAVIA
1987-06-14,MEZZANA MORTIGLIENGO,VERCELLI,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MEZZANA RABATTONE,PAVIA,LOMBARDIA,MILANO-PAVIA
1987-06-14,MEZZANE DI SOTTO,VERONA,VENETO,VERONA-PADOVA-VICENZA-ROVIGO
1987-06-14,MEZZANEGO,GENOVA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,MEZZANI,PARMA,EMILIA ROMAGNA,PARMA-MODENA-PIACENZA-REGGIO EMILIA
1987-06-14,MEZZANINO,PAVIA,LOMBARDIA,MILANO-PAVIA
1987-06-14,MEZZANO,TRENTO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,MEZZEGRA,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,MEZZENILE,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MEZZOCORONA,TRENTO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,MEZZOJUSO,PALERMO,SICILIA,PALERMO-TRAPANI-AGRIGENTO-CALTANISSETTA
1987-06-14,MEZZOLDO,BERGAMO,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,MEZZOLOMBARDO,TRENTO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,MEZZOMERICO,NOVARA,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MIAGLIANO,VERCELLI,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MIANE,TREVISO,VENETO,VENEZIA-TREVISO
1987-06-14,MIASINO,NOVARA,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MIAZZINA,NOVARA,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MICIGLIANO,RIETI,LAZIO,PERUGIA-TERNI-RIETI
1987-06-14,MIGGIANO,LECCE,PUGLIA,LECCE-BRINDISI-TARANTO
1987-06-14,MIGLIANICO,CHIETI,ABRUZZO,L'AQUILA-PESCARA-CHIETI-TERAMO
1987-06-14,MIGLIARINO,FERRARA,EMILIA ROMAGNA,BOLOGNA-FERRARA-RAVENNA-FORLI'
1987-06-14,MIGLIARO,FERRARA,EMILIA ROMAGNA,BOLOGNA-FERRARA-RAVENNA-FORLI'
1987-06-14,MIGLIERINA,CATANZARO,CALABRIA,CATANZARO-COSENZA-REGGIO CALABRIA
1987-06-14,MIGLIONICO,MATERA,BASILICATA,POTENZA-MATERA
1987-06-14,MIGNANEGO,GENOVA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,MIGNANO MONTE LUNGO,CASERTA,CAMPANIA,NAPOLI-CASERTA
1987-06-14,MILANO,MILANO,LOMBARDIA,MILANO-PAVIA
1987-06-14,MILAZZO,MESSINA,SICILIA,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA
1987-06-14,MILENA,CALTANISSETTA,SICILIA,PALERMO-TRAPANI-AGRIGENTO-CALTANISSETTA
1987-06-14,MILETO,CATANZARO,CALABRIA,CATANZARO-COSENZA-REGGIO CALABRIA
1987-06-14,MILIS,ORISTANO,SARDEGNA,CAGLIARI-SASSARI-NUORO-ORISTANO
1987-06-14,MILITELLO IN VAL DI CATANIA,CATANIA,SICILIA,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA
1987-06-14,MILITELLO ROSMARINO,MESSINA,SICILIA,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA
1987-06-14,MILLESIMO,SAVONA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,MILO,CATANIA,SICILIA,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA
1987-06-14,MILZANO,BRESCIA,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,MINEO,CATANIA,SICILIA,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA
1987-06-14,MINERBE,VERONA,VENETO,VERONA-PADOVA-VICENZA-ROVIGO
1987-06-14,MINERBIO,BOLOGNA,EMILIA ROMAGNA,BOLOGNA-FERRARA-RAVENNA-FORLI'
1987-06-14,MINERVINO DI LECCE,LECCE,PUGLIA,LECCE-BRINDISI-TARANTO
1987-06-14,MINERVINO MURGE,BARI,PUGLIA,BARI-FOGGIA
1987-06-14,MINORI,SALERNO,CAMPANIA,BENEVENTO-AVELLINO-SALERNO
1987-06-14,MINTURNO,LATINA,LAZIO,ROMA-VITERBO-LATINA-FROSINONE
1987-06-14,MINUCCIANO,LUCCA,TOSCANA,PISA-LIVORNO-LUCCA-MASSA CARRARA
1987-06-14,MIOGLIA,SAVONA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,MIRA,VENEZIA,VENETO,VENEZIA-TREVISO
1987-06-14,MIRABELLA ECLANO,AVELLINO,CAMPANIA,BENEVENTO-AVELLINO-SALERNO
1987-06-14,MIRABELLA IMBACCARI,CATANIA,SICILIA,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA
1987-06-14,MIRABELLO,FERRARA,EMILIA ROMAGNA,BOLOGNA-FERRARA-RAVENNA-FORLI'
1987-06-14,MIRABELLO MONFERRATO,ALESSANDRIA,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MIRABELLO SANNITICO,CAMPOBASSO,MOLISE,CAMPOBASSO-ISERNIA
1987-06-14,MIRADOLO TERME,PAVIA,LOMBARDIA,MILANO-PAVIA
1987-06-14,MIRANDA,ISERNIA,MOLISE,CAMPOBASSO-ISERNIA
1987-06-14,MIRANDOLA,MODENA,EMILIA ROMAGNA,PARMA-MODENA-PIACENZA-REGGIO EMILIA
1987-06-14,MIRANO,VENEZIA,VENETO,VENEZIA-TREVISO
1987-06-14,MIRTO,MESSINA,SICILIA,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA
1987-06-14,MISANO ADRIATICO,FORLI',EMILIA ROMAGNA,BOLOGNA-FERRARA-RAVENNA-FORLI'
1987-06-14,MISANO DI GERA D'ADDA,BERGAMO,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,MISILMERI,PALERMO,SICILIA,PALERMO-TRAPANI-AGRIGENTO-CALTANISSETTA
1987-06-14,MISINTO,MILANO,LOMBARDIA,MILANO-PAVIA
1987-06-14,MISSAGLIA,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,MISSANELLO,POTENZA,BASILICATA,POTENZA-MATERA
1987-06-14,MISTERBIANCO,CATANIA,SICILIA,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA
1987-06-14,MISTRETTA,MESSINA,SICILIA,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA
1987-06-14,MOASCA,ASTI,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MOCONESI,GENOVA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,MODENA,MODENA,EMILIA ROMAGNA,PARMA-MODENA-PIACENZA-REGGIO EMILIA
1987-06-14,MODICA,RAGUSA,SICILIA,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA
1987-06-14,MODIGLIANA,FORLI',EMILIA ROMAGNA,BOLOGNA-FERRARA-RAVENNA-FORLI'
1987-06-14,MODOLO,NUORO,SARDEGNA,CAGLIARI-SASSARI-NUORO-ORISTANO
1987-06-14,MODUGNO,BARI,PUGLIA,BARI-FOGGIA
1987-06-14,MOENA,TRENTO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,MOGGIO,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,MOGGIO UDINESE,UDINE,FRIULI VENEZIA GIULIA,UDINE-BELLUNO-GORIZIA-PORDENONE
1987-06-14,MOGLIA,MANTOVA,LOMBARDIA,MANTOVA-CREMONA
1987-06-14,MOGLIANO,MACERATA,MARCHE,ANCONA-PESARO-MACERATA-ASCOLI PICENO
1987-06-14,MOGLIANO VENETO,TREVISO,VENETO,VENEZIA-TREVISO
1987-06-14,MOGORELLA,ORISTANO,SARDEGNA,CAGLIARI-SASSARI-NUORO-ORISTANO
1987-06-14,MOGORO,ORISTANO,SARDEGNA,CAGLIARI-SASSARI-NUORO-ORISTANO
1987-06-14,MOIANO,BENEVENTO,CAMPANIA,BENEVENTO-AVELLINO-SALERNO
1987-06-14,MOIMACCO,UDINE,FRIULI VENEZIA GIULIA,UDINE-BELLUNO-GORIZIA-PORDENONE
1987-06-14,MOIO ALCANTARA,MESSINA,SICILIA,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA
1987-06-14,MOIO DE' CALVI,BERGAMO,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,MOIO DELLA CIVITELLA,SALERNO,CAMPANIA,BENEVENTO-AVELLINO-SALERNO
1987-06-14,MOIOLA,CUNEO,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MOLA DI BARI,BARI,PUGLIA,BARI-FOGGIA
1987-06-14,MOLARE,ALESSANDRIA,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MOLAZZANA,LUCCA,TOSCANA,PISA-LIVORNO-LUCCA-MASSA CARRARA
1987-06-14,MOLFETTA,BARI,PUGLIA,BARI-FOGGIA
1987-06-14,MOLINA ATERNO,L'AQUILA,ABRUZZO,L'AQUILA-PESCARA-CHIETI-TERAMO
1987-06-14,MOLINA DI LEDRO,TRENTO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,MOLINARA,BENEVENTO,CAMPANIA,BENEVENTO-AVELLINO-SALERNO
1987-06-14,MOLINELLA,BOLOGNA,EMILIA ROMAGNA,BOLOGNA-FERRARA-RAVENNA-FORLI'
1987-06-14,MOLINI DI TRIORA,IMPERIA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,MOLINO DEI TORTI,ALESSANDRIA,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MOLISE,CAMPOBASSO,MOLISE,CAMPOBASSO-ISERNIA
1987-06-14,MOLITERNO,POTENZA,BASILICATA,POTENZA-MATERA
1987-06-14,MOLLIA,VERCELLI,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MOLOCHIO,REGGIO CALABRIA,CALABRIA,CATANZARO-COSENZA-REGGIO CALABRIA
1987-06-14,MOLTENO,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,MOLTRASIO,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,MOLVENA,VICENZA,VENETO,VERONA-PADOVA-VICENZA-ROVIGO
1987-06-14,MOLVENO,TRENTO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,MOMBALDONE,ASTI,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MOMBARCARO,CUNEO,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MOMBAROCCIO,PESARO E URBINO,MARCHE,ANCONA-PESARO-MACERATA-ASCOLI PICENO
1987-06-14,MOMBARUZZO,ASTI,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MOMBASIGLIO,CUNEO,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MOMBELLO DI TORINO,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MOMBELLO MONFERRATO,ALESSANDRIA,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MOMBERCELLI,ASTI,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MOMO,NOVARA,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MOMPANTERO,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MOMPEO,RIETI,LAZIO,PERUGIA-TERNI-RIETI
1987-06-14,MOMPERONE,ALESSANDRIA,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MONACILIONI,CAMPOBASSO,MOLISE,CAMPOBASSO-ISERNIA
1987-06-14,MONALE,ASTI,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MONASTERACE,REGGIO CALABRIA,CALABRIA,CATANZARO-COSENZA-REGGIO CALABRIA
1987-06-14,MONASTERO BORMIDA,ASTI,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MONASTERO DI LANZO,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MONASTERO DI VASCO,CUNEO,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MONASTEROLO CASOTTO,CUNEO,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MONASTEROLO DEL CASTELLO,BERGAMO,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,MONASTEROLO DI SAVIGLIANO,CUNEO,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MONASTIER DI TREVISO,TREVISO,VENETO,VENEZIA-TREVISO
1987-06-14,MONASTIR,CAGLIARI,SARDEGNA,CAGLIARI-SASSARI-NUORO-ORISTANO
1987-06-14,MONCALIERI,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MONCALVO,ASTI,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MONCENISIO,TORINO,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MONCESTINO,ALESSANDRIA,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MONCHIERO,CUNEO,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MONCHIO DELLE CORTI,PARMA,EMILIA ROMAGNA,PARMA-MODENA-PIACENZA-REGGIO EMILIA
1987-06-14,MONCLASSICO,TRENTO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,MONCRIVELLO,VERCELLI,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MONCUCCO TORINESE,ASTI,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MONDAINO,FORLI',EMILIA ROMAGNA,BOLOGNA-FERRARA-RAVENNA-FORLI'
1987-06-14,MONDAVIO,PESARO E URBINO,MARCHE,ANCONA-PESARO-MACERATA-ASCOLI PICENO
1987-06-14,MONDOLFO,PESARO E URBINO,MARCHE,ANCONA-PESARO-MACERATA-ASCOLI PICENO
1987-06-14,MONDOVI',CUNEO,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MONDRAGONE,CASERTA,CAMPANIA,NAPOLI-CASERTA
1987-06-14,MONEGLIA,GENOVA,LIGURIA,GENOVA-IMPERIA-LA SPEZIA-SAVONA
1987-06-14,MONESIGLIO,CUNEO,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MONFALCONE,GORIZIA,FRIULI VENEZIA GIULIA,UDINE-BELLUNO-GORIZIA-PORDENONE
1987-06-14,MONFORTE D ALBA,CUNEO,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MONFORTE SAN GIORGIO,MESSINA,SICILIA,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA
1987-06-14,MONFUMO,TREVISO,VENETO,VENEZIA-TREVISO
1987-06-14,MONGARDINO,ASTI,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MONGHIDORO,BOLOGNA,EMILIA ROMAGNA,BOLOGNA-FERRARA-RAVENNA-FORLI'
1987-06-14,MONGIANA,CATANZARO,CALABRIA,CATANZARO-COSENZA-REGGIO CALABRIA
1987-06-14,MONGIARDINO LIGURE,ALESSANDRIA,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MONGIUFFI MELIA,MESSINA,SICILIA,CATANIA-MESSINA-SIRACUSA-RAGUSA-ENNA
1987-06-14,MONGRANDO,VERCELLI,PIEMONTE,TORINO-NOVARA-VERCELLI
1987-06-14,MONGRASSANO,COSENZA,CALABRIA,CATANZARO-COSENZA-REGGIO CALABRIA
1987-06-14,MONGUELFO,BOLZANO,TRENTINO ALTO ADIGE,TRENTO-BOLZANO
1987-06-14,MONGUZZO,COMO,LOMBARDIA,COMO-SONDRIO-VARESE
1987-06-14,MONIGA DEL GARDA,BRESCIA,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,MONLEALE,ALESSANDRIA,PIEMONTE,CUNEO-ALESSANDRIA-ASTI
1987-06-14,MONNO,BRESCIA,LOMBARDIA,BRESCIA-BERGAMO
1987-06-14,MONOPOLI,BARI,PUGLIA,BARI-FOGGIA
1987-06-14,MONREALE,PALERMO,SICILIA,PALERMO-TRAPANI-AGRIGENTO-CALTANISSETTA
1987-06-14,MONRUPINO,TRIESTE,FRIULI VENEZIA GIULIA,TRIESTE
