Election_Date,Circoscrizione,Regione,Provincia,Comune,Collegio uninominale
2001-05-13,PIEMONTE 1,PIEMONTE,TORINO,LUSIGLIE',Rivarolo Canavese
2001-05-13,PIEMONTE 1,PIEMONTE,TORINO,MACELLO,Pinerolo
2001-05-13,PIEMONTE 1,PIEMONTE,TORINO,MAGLIONE,Ivrea
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MALESCO,Verbania
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MALVICINO,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MANDELLO VITTA,Novara
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MANGO,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MANTA,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MARANO TICINO,Trecate
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MARANZANA,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MARENE,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MARETTO,Asti
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MARGARITA,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MARMORA,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MARSAGLIA,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MARTINIANA PO,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MASERA,Verbania
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MASIO,Alessandria
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MASSAZZA,Biella
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MASSERANO,Cossato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MASSINO VISCONTI,Borgomanero
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MASSIOLA,Borgomanero
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MEINA,Borgomanero
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MELAZZO,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MELLE,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MERANA,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MERGOZZO,Verbania
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MEZZANA MORTIGLIENGO,Cossato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MEZZOMERICO,Trecate
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MIAGLIANO,Biella
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MIASINO,Borgomanero
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MIAZZINA,Verbania
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MIRABELLO MONFERRATO,Casale Monferrato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MOASCA,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MOIOLA,Cuneo
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MOLARE,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MOLINO DEI TORTI,Novi Ligure
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MOLLIA,Cossato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MOMBALDONE,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MOMBARCARO,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MOMBARUZZO,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MOMBASIGLIO,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MOMBELLO MONFERRATO,Casale Monferrato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MOMBERCELLI,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MOMO,Trecate
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MOMPERONE,Novi Ligure
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONALE,Asti
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONASTERO BORMIDA,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONASTERO DI VASCO,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONASTEROLO CASOTTO,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONASTEROLO DI SAVIGLIANO,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONCALVO,Asti
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONCESTINO,Casale Monferrato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONCHIERO,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONCRIVELLO,Vercelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONCUCCO TORINESE,Asti
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONDOVI',Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONESIGLIO,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONFORTE D'ALBA,Alba
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONGARDINO,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONGIARDINO LIGURE,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONGRANDO,Biella
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONLEALE,Novi Ligure
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTA',Alba
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTABONE,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTACUTO,Novi Ligure
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTAFIA,Asti
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTALDEO,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTALDO BORMIDA,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTALDO DI MONDOVI',Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTALDO ROERO,Alba
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTALDO SCARAMPI,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTANERA,Cuneo
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTE CASTELLO,Alessandria
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTECHIARO D'ACQUI,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTECHIARO D'ASTI,Asti
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTECRESTESE,Verbania
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTEGIOCO,Novi Ligure
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTEGROSSO D'ASTI,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTELUPO ALBESE,Alba
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTEMAGNO,Asti
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTEMALE DI CUNEO,Cuneo
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTEMARZINO,Novi Ligure
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTEROSSO GRANA,Cuneo
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTESCHENO,Verbania
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTEU ROERO,Alba
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTEZEMOLO,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTICELLO D'ALBA,Alba
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MONTIGLIO MONFERRATO,Asti
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MORANO SUL PO,Casale Monferrato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MORANSENGO,Asti
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MORBELLO,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MORETTA,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MORNESE,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MOROZZO,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MORSASCO,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MOSSO,Cossato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MOTTA DE' CONTI,Vercelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MOTTALCIATA,Cossato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MURAZZANO,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MURELLO,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MURISENGO,Casale Monferrato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,MUZZANO,Biella
2001-05-13,PIEMONTE 2,PIEMONTE,NA,NARZOLE,Alba
2001-05-13,PIEMONTE 2,PIEMONTE,NA,NEBBIUNO,Borgomanero
2001-05-13,PIEMONTE 2,PIEMONTE,NA,NEIVE,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,NETRO,Biella
2001-05-13,PIEMONTE 2,PIEMONTE,NA,NEVIGLIE,Alba
2001-05-13,PIEMONTE 2,PIEMONTE,NA,NIBBIOLA,Novara
2001-05-13,PIEMONTE 2,PIEMONTE,NA,NIELLA BELBO,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,NIELLA TANARO,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,NIZZA MONFERRATO,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,NONIO,Borgomanero
2001-05-13,PIEMONTE 2,PIEMONTE,NA,NOVARA,Novara
2001-05-13,PIEMONTE 2,PIEMONTE,NA,NOVELLO,Alba
2001-05-13,PIEMONTE 2,PIEMONTE,NA,NOVI LIGURE,Novi Ligure
2001-05-13,PIEMONTE 2,PIEMONTE,NA,NUCETTO,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,OCCHIEPPO INFERIORE,Biella
2001-05-13,PIEMONTE 2,PIEMONTE,NA,OCCHIEPPO SUPERIORE,Biella
2001-05-13,PIEMONTE 2,PIEMONTE,NA,OCCIMIANO,Casale Monferrato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ODALENGO GRANDE,Casale Monferrato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ODALENGO PICCOLO,Casale Monferrato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,OGGEBBIO,Verbania
2001-05-13,PIEMONTE 2,PIEMONTE,NA,OLCENENGO,Vercelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,OLDENICO,Vercelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,OLEGGIO,Trecate
2001-05-13,PIEMONTE 2,PIEMONTE,NA,OLEGGIO CASTELLO,Borgomanero
2001-05-13,PIEMONTE 2,PIEMONTE,NA,OLIVOLA,Casale Monferrato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,OLMO GENTILE,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,OMEGNA,Borgomanero
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ONCINO,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ORMEA,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ORNAVASSO,Verbania
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ORSARA BORMIDA,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ORTA SAN GIULIO,Borgomanero
2001-05-13,PIEMONTE 2,PIEMONTE,NA,OSTANA,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,OTTIGLIO,Casale Monferrato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,OVADA,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,OVIGLIO,Alessandria
2001-05-13,PIEMONTE 2,PIEMONTE,NA,OZZANO MONFERRATO,Casale Monferrato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PADERNA,Novi Ligure
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PAESANA,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PAGNO,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PALAZZOLO VERCELLESE,Vercelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PALLANZENO,Verbania
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PAMPARATO,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PARETO,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PARODI LIGURE,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PAROLDO,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PARUZZARO,Borgomanero
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PASSERANO MARMORITO,Asti
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PASTURANA,Novi Ligure
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PECETTO DI VALENZA,Casale Monferrato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PELLA,Borgomanero
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PENANGO,Asti
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PERLETTO,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PERLO,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PERTENGO,Vercelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PETTENASCO,Borgomanero
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PETTINENGO,Cossato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PEVERAGNO,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PEZZANA,Vercelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PEZZOLO VALLE UZZONE,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PIANFEI,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PIASCO,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PIATTO,Cossato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PIEA,Asti
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PIEDICAVALLO,Biella
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PIEDIMULERA,Verbania
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PIETRA MARAZZI,Alessandria
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PIETRAPORZIO,Cuneo
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PIEVE VERGONTE,Verbania
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PILA,Cossato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PINO D'ASTI,Asti
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PIOBESI D'ALBA,Alba
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PIODE,Cossato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PIOVA' MASSAIA,Asti
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PIOVERA,Alessandria
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PIOZZO,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PISANO,Borgomanero
2001-05-13,PIEMONTE 2,PIEMONTE,NA,POCAPAGLIA,Alba
2001-05-13,PIEMONTE 2,PIEMONTE,NA,POGNO,Borgomanero
2001-05-13,PIEMONTE 2,PIEMONTE,NA,POLLONE,Biella
2001-05-13,PIEMONTE 2,PIEMONTE,NA,POLONGHERA,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,POMARO MONFERRATO,Casale Monferrato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,POMBIA,Trecate
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PONDERANO,Biella
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PONTECHIANALE,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PONTECURONE,Novi Ligure
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PONTESTURA,Casale Monferrato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PONTI,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PONZANO MONFERRATO,Casale Monferrato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PONZONE,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PORTACOMARO,Asti
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PORTULA,Cossato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,POSTUA,Cossato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,POZZOL GROPPO,Novi Ligure
2001-05-13,PIEMONTE 2,PIEMONTE,NA,POZZOLO FORMIGARO,Novi Ligure
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PRADLEVES,Cuneo
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PRALUNGO,Biella
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PRAROLO,Vercelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PRASCO,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PRATO SESIA,Borgomanero
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PRAY,Cossato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PRAZZO,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PREDOSA,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PREMENO,Verbania
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PREMIA,Verbania
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PREMOSELLO-CHIOVENDA,Verbania
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PRIERO,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PRIOCCA,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PRIOLA,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,PRUNETTO,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,QUARANTI,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,QUAREGNA,Cossato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,QUARGNENTO,Casale Monferrato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,QUARNA SOPRA,Borgomanero
2001-05-13,PIEMONTE 2,PIEMONTE,NA,QUARNA SOTTO,Borgomanero
2001-05-13,PIEMONTE 2,PIEMONTE,NA,QUARONA,Cossato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,QUATTORDIO,Alessandria
2001-05-13,PIEMONTE 2,PIEMONTE,NA,QUINTO VERCELLESE,Vercelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,QUITTENGO,Biella
2001-05-13,PIEMONTE 2,PIEMONTE,NA,RACCONIGI,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,RASSA,Cossato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,RE,Verbania
2001-05-13,PIEMONTE 2,PIEMONTE,NA,RECETTO,Novara
2001-05-13,PIEMONTE 2,PIEMONTE,NA,REFRANCORE,Asti
2001-05-13,PIEMONTE 2,PIEMONTE,NA,REVELLO,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,REVIGLIASCO D'ASTI,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,RICALDONE,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,RIFREDDO,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,RIMA SAN GIUSEPPE,Cossato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,RIMASCO,Cossato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,RIMELLA,Cossato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,RITTANA,Cuneo
2001-05-13,PIEMONTE 2,PIEMONTE,NA,RIVA VALDOBBIA,Cossato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,RIVALTA BORMIDA,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,RIVARONE,Alessandria
2001-05-13,PIEMONTE 2,PIEMONTE,NA,RIVE,Vercelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROASCHIA,Cuneo
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROASCIO,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROASIO,Cossato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROATTO,Asti
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROBELLA,Asti
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROBILANTE,Cuneo
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROBURENT,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROCCA CIGLIE',Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROCCA D'ARAZZO,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROCCA DE' BALDI,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROCCA GRIMALDA,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROCCABRUNA,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROCCAFORTE LIGURE,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROCCAFORTE MONDOVI',Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROCCASPARVERA,Cuneo
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROCCAVERANO,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROCCAVIONE,Cuneo
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROCCHETTA BELBO,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROCCHETTA LIGURE,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROCCHETTA PALAFEA,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROCCHETTA TANARO,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,RODDI,Alba
2001-05-13,PIEMONTE 2,PIEMONTE,NA,RODDINO,Alba
2001-05-13,PIEMONTE 2,PIEMONTE,NA,RODELLO,Alba
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROMAGNANO SESIA,Borgomanero
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROMENTINO,Trecate
2001-05-13,PIEMONTE 2,PIEMONTE,NA,RONCO BIELLESE,Biella
2001-05-13,PIEMONTE 2,PIEMONTE,NA,RONSECCO,Vercelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROPPOLO,Biella
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROSAZZA,Biella
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROSIGNANO MONFERRATO,Casale Monferrato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROSSA,Cossato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROSSANA,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,ROVASENDA,Vercelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,RUFFIA,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SABBIA,Cossato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAGLIANO MICCA,Biella
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SALA BIELLESE,Biella
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SALA MONFERRATO,Casale Monferrato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SALASCO,Vercelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SALE,Novi Ligure
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SALE DELLE LANGHE,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SALE SAN GIOVANNI,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SALI VERCELLESE,Vercelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SALICETO,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SALMOUR,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SALUGGIA,Vercelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SALUSSOLA,Biella
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SALUZZO,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAMBUCO,Cuneo
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAMPEYRE,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAN BENEDETTO BELBO,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAN BERNARDINO VERBANO,Verbania
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAN CRISTOFORO,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAN DAMIANO D'ASTI,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAN DAMIANO MACRA,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAN GERMANO VERCELLESE,Vercelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAN GIACOMO VERCELLESE,Vercelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAN GIORGIO MONFERRATO,Casale Monferrato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAN GIORGIO SCARAMPI,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAN MARTINO ALFIERI,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAN MARZANO OLIVETO,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAN MAURIZIO D'OPAGLIO,Borgomanero
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAN MICHELE MONDOVI',Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAN NAZZARO SESIA,Novara
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAN PAOLO CERVO,Biella
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAN PAOLO SOLBRITO,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAN PIETRO MOSEZZO,Novara
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAN SALVATORE MONFERRATO,Casale Monferrato
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAN SEBASTIANO CURONE,Novi Ligure
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SANDIGLIANO,Biella
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SANFRE',Alba
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SANFRONT,Savigliano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SANT'AGATA FOSSILI,Novi Ligure
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SANT'ALBANO STURA,Fossano
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SANTA MARIA MAGGIORE,Verbania
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SANTA VITTORIA D'ALBA,Alba
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SANTHIA',Vercelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SANTO STEFANO BELBO,Canelli
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SANTO STEFANO ROERO,Alba
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SARDIGLIANO,Acqui Terme
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAREZZANO,Novi Ligure
2001-05-13,PIEMONTE 2,PIEMONTE,NA,SAVIGLIANO,Savigliano
