Election_Date,Regione,Collegio,Provincia,Comune,Voti_lista,Lista
1972-05-07,PUGLIA,MONOPOLI,NA,NOCI,876,MSI
1972-05-07,PUGLIA,MONOPOLI,NA,NOCI,27,PRI
1972-05-07,PUGLIA,MONOPOLI,NA,NOCI,170,PLI
1972-05-07,PUGLIA,MONOPOLI,NA,POLIGNANO A MARE,326,PSDI
1972-05-07,PUGLIA,MONOPOLI,NA,POLIGNANO A MARE,2864,DC
1972-05-07,PUGLIA,MONOPOLI,NA,POLIGNANO A MARE,1581,PCI-PSIUP
1972-05-07,PUGLIA,MONOPOLI,NA,POLIGNANO A MARE,720,PSI
1972-05-07,PUGLIA,MONOPOLI,NA,POLIGNANO A MARE,1051,MSI
1972-05-07,PUGLIA,MONOPOLI,NA,POLIGNANO A MARE,144,PRI
1972-05-07,PUGLIA,MONOPOLI,NA,POLIGNANO A MARE,70,PLI
1972-05-07,PUGLIA,MONOPOLI,NA,PUTIGNANO,252,PSDI
1972-05-07,PUGLIA,MONOPOLI,NA,PUTIGNANO,4766,DC
1972-05-07,PUGLIA,MONOPOLI,NA,PUTIGNANO,3038,PCI-PSIUP
1972-05-07,PUGLIA,MONOPOLI,NA,PUTIGNANO,1395,PSI
1972-05-07,PUGLIA,MONOPOLI,NA,PUTIGNANO,1380,MSI
1972-05-07,PUGLIA,MONOPOLI,NA,PUTIGNANO,103,PRI
1972-05-07,PUGLIA,MONOPOLI,NA,PUTIGNANO,391,PLI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BADIA,7,MSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BADIA,618,PPST-PPTT
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BADIA,467,DC
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BADIA,25,TIROL.
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BADIA,16,PSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BARBIANO,5,MSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BARBIANO,434,PPST-PPTT
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BARBIANO,42,DC
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BARBIANO,106,TIROL.
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BARBIANO,13,PSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BRAIES,2,MSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BRAIES,203,PPST-PPTT
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BRAIES,14,DC
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BRAIES,118,TIROL.
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BRAIES,0,PSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BRENNERO,112,MSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BRENNERO,585,PPST-PPTT
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BRENNERO,269,DC
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BRENNERO,164,TIROL.
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BRENNERO,141,PSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BRESSANONE,605,MSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BRESSANONE,3290,PPST-PPTT
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BRESSANONE,1739,DC
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BRESSANONE,1841,TIROL.
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BRESSANONE,787,PSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BRUNICO,204,MSI
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BRUNICO,2698,PPST-PPTT
1972-05-07,TRENTINO-ALTO ADIGE,BRESSANONE,NA,BRUNICO,638,DC
1972-05-07,LOMBARDIA,CHIARI,NA,MANERBIO,224,PLI
1972-05-07,LOMBARDIA,CHIARI,NA,MANERBIO,841,PSI
1972-05-07,LOMBARDIA,CHIARI,NA,MANERBIO,243,MSI
1972-05-07,LOMBARDIA,CHIARI,NA,MANERBIO,457,PSDI
1972-05-07,LOMBARDIA,CHIARI,NA,MANERBIO,80,PRI
1972-05-07,LOMBARDIA,CHIARI,NA,MILZANO,127,PCI-PSIUP
1972-05-07,LOMBARDIA,CHIARI,NA,MILZANO,356,DC
1972-05-07,LOMBARDIA,CHIARI,NA,MILZANO,17,PLI
1972-05-07,LOMBARDIA,CHIARI,NA,MILZANO,91,PSI
1972-05-07,LOMBARDIA,CHIARI,NA,MILZANO,25,MSI
1972-05-07,LOMBARDIA,CHIARI,NA,MILZANO,36,PSDI
1972-05-07,LOMBARDIA,CHIARI,NA,MILZANO,4,PRI
1972-05-07,LOMBARDIA,CHIARI,NA,OFFLAGA,254,PCI-PSIUP
1972-05-07,LOMBARDIA,CHIARI,NA,OFFLAGA,1098,DC
1972-05-07,LOMBARDIA,CHIARI,NA,OFFLAGA,36,PLI
1972-05-07,LOMBARDIA,CHIARI,NA,OFFLAGA,98,PSI
1972-05-07,LOMBARDIA,CHIARI,NA,OFFLAGA,28,MSI
1972-05-07,LOMBARDIA,CHIARI,NA,OFFLAGA,31,PSDI
1972-05-07,LOMBARDIA,CHIARI,NA,OFFLAGA,6,PRI
1972-05-07,LOMBARDIA,CHIARI,NA,ORZINUOVI,845,PCI-PSIUP
1972-05-07,LOMBARDIA,CHIARI,NA,ORZINUOVI,2835,DC
1972-05-07,LOMBARDIA,CHIARI,NA,ORZINUOVI,183,PLI
1972-05-07,LOMBARDIA,CHIARI,NA,ORZINUOVI,606,PSI
1972-05-07,LOMBARDIA,CHIARI,NA,ORZINUOVI,306,MSI
1972-05-07,LOMBARDIA,CHIARI,NA,ORZINUOVI,602,PSDI
1972-05-07,LOMBARDIA,CHIARI,NA,ORZINUOVI,39,PRI
1972-05-07,LOMBARDIA,CHIARI,NA,ORZIVECCHI,173,PCI-PSIUP
1972-05-07,LOMBARDIA,CHIARI,NA,ORZIVECCHI,624,DC
1972-05-07,LOMBARDIA,CHIARI,NA,ORZIVECCHI,35,PLI
1972-05-07,LOMBARDIA,CHIARI,NA,ORZIVECCHI,229,PSI
1972-05-07,LOMBARDIA,CHIARI,NA,ORZIVECCHI,61,MSI
1972-05-07,LOMBARDIA,CHIARI,NA,ORZIVECCHI,36,PSDI
1972-05-07,LOMBARDIA,CHIARI,NA,ORZIVECCHI,20,PRI
1972-05-07,LOMBARDIA,CHIARI,NA,PAVONE DEL MELLA,205,PCI-PSIUP
1972-05-07,LOMBARDIA,CHIARI,NA,PAVONE DEL MELLA,746,DC
1972-05-07,LOMBARDIA,CHIARI,NA,PAVONE DEL MELLA,23,PLI
1972-05-07,LOMBARDIA,CHIARI,NA,PAVONE DEL MELLA,81,PSI
1972-05-07,LOMBARDIA,CHIARI,NA,PAVONE DEL MELLA,76,MSI
1972-05-07,LOMBARDIA,CHIARI,NA,PAVONE DEL MELLA,47,PSDI
1972-05-07,LOMBARDIA,CHIARI,NA,PAVONE DEL MELLA,13,PRI
1972-05-07,LOMBARDIA,CHIARI,NA,POMPIANO,79,PCI-PSIUP
1972-05-07,LOMBARDIA,CHIARI,NA,POMPIANO,976,DC
1972-05-07,LOMBARDIA,CHIARI,NA,POMPIANO,19,PLI
1972-05-07,LOMBARDIA,CHIARI,NA,POMPIANO,64,PSI
1972-05-07,LOMBARDIA,CHIARI,NA,POMPIANO,86,MSI
1972-05-07,LOMBARDIA,CHIARI,NA,POMPIANO,49,PSDI
1972-05-07,LOMBARDIA,CHIARI,NA,POMPIANO,7,PRI
1972-05-07,LOMBARDIA,CHIARI,NA,PONCARALE,479,PCI-PSIUP
1972-05-07,LOMBARDIA,CHIARI,NA,PONCARALE,744,DC
1972-05-07,LOMBARDIA,CHIARI,NA,PONCARALE,32,PLI
1972-05-07,LOMBARDIA,CHIARI,NA,PONCARALE,159,PSI
1972-05-07,LOMBARDIA,CHIARI,NA,PONCARALE,29,MSI
1972-05-07,LOMBARDIA,CHIARI,NA,PONCARALE,29,PSDI
1972-05-07,LOMBARDIA,CHIARI,NA,PONCARALE,7,PRI
1972-05-07,LOMBARDIA,CHIARI,NA,PONTEVICO,953,PCI-PSIUP
1972-05-07,LOMBARDIA,CHIARI,NA,PONTEVICO,2018,DC
1972-05-07,LOMBARDIA,CHIARI,NA,PONTEVICO,165,PLI
1972-05-07,LOMBARDIA,CHIARI,NA,PONTEVICO,295,PSI
1972-05-07,LOMBARDIA,CHIARI,NA,PONTEVICO,123,MSI
1972-05-07,LOMBARDIA,CHIARI,NA,PONTEVICO,108,PSDI
1972-05-07,LOMBARDIA,CHIARI,NA,PONTEVICO,16,PRI
1972-05-07,LOMBARDIA,CHIARI,NA,PONTOGLIO,240,PCI-PSIUP
1972-05-07,LOMBARDIA,CHIARI,NA,PONTOGLIO,1837,DC
1972-05-07,LOMBARDIA,CHIARI,NA,PONTOGLIO,37,PLI
1972-05-07,LOMBARDIA,CHIARI,NA,PONTOGLIO,444,PSI
1972-05-07,LOMBARDIA,CHIARI,NA,PONTOGLIO,80,MSI
1972-05-07,LOMBARDIA,CHIARI,NA,PONTOGLIO,126,PSDI
1972-05-07,LOMBARDIA,CHIARI,NA,PONTOGLIO,9,PRI
1972-05-07,LOMBARDIA,CHIARI,NA,PRALBOINO,502,PCI-PSIUP
1972-05-07,LOMBARDIA,CHIARI,NA,PRALBOINO,765,DC
1972-05-07,LOMBARDIA,CHIARI,NA,PRALBOINO,57,PLI
1972-05-07,LOMBARDIA,CHIARI,NA,PRALBOINO,99,PSI
1972-05-07,LOMBARDIA,CHIARI,NA,PRALBOINO,84,MSI
1972-05-07,LOMBARDIA,CHIARI,NA,PRALBOINO,82,PSDI
1972-05-07,LOMBARDIA,CHIARI,NA,PRALBOINO,16,PRI
1972-05-07,LOMBARDIA,CHIARI,NA,QUINZANO D'OGLIO,911,PCI-PSIUP
1972-05-07,LOMBARDIA,CHIARI,NA,QUINZANO D'OGLIO,1456,DC
1972-05-07,LOMBARDIA,CHIARI,NA,QUINZANO D'OGLIO,144,PLI
1972-05-07,LOMBARDIA,CHIARI,NA,QUINZANO D'OGLIO,352,PSI
1972-05-07,LOMBARDIA,CHIARI,NA,QUINZANO D'OGLIO,137,MSI
1972-05-07,LOMBARDIA,CHIARI,NA,QUINZANO D'OGLIO,87,PSDI
1972-05-07,LOMBARDIA,CHIARI,NA,QUINZANO D'OGLIO,18,PRI
1972-05-07,LOMBARDIA,CHIARI,NA,ROCCAFRANCA,102,PCI-PSIUP
1972-05-07,LOMBARDIA,CHIARI,NA,ROCCAFRANCA,1035,DC
1972-05-07,LOMBARDIA,CHIARI,NA,ROCCAFRANCA,20,PLI
1972-05-07,LOMBARDIA,CHIARI,NA,ROCCAFRANCA,46,PSI
1972-05-07,LOMBARDIA,CHIARI,NA,ROCCAFRANCA,38,MSI
1972-05-07,LOMBARDIA,CHIARI,NA,ROCCAFRANCA,68,PSDI
1972-05-07,LOMBARDIA,CHIARI,NA,ROCCAFRANCA,4,PRI
1972-05-07,LOMBARDIA,CHIARI,NA,RONCADELLE,781,PCI-PSIUP
1972-05-07,LOMBARDIA,CHIARI,NA,RONCADELLE,1040,DC
1972-05-07,LOMBARDIA,CHIARI,NA,RONCADELLE,47,PLI
1972-05-07,LOMBARDIA,CHIARI,NA,RONCADELLE,317,PSI
1972-05-07,LOMBARDIA,CHIARI,NA,RONCADELLE,61,MSI
1972-05-07,LOMBARDIA,CHIARI,NA,RONCADELLE,92,PSDI
1972-05-07,LOMBARDIA,CHIARI,NA,RONCADELLE,20,PRI
1972-05-07,LOMBARDIA,CHIARI,NA,RUDIANO,134,PCI-PSIUP
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,MONTEREALE VALCELLINA,770,PCI-PSIUP
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,MONTEREALE VALCELLINA,34,PRI
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,MONTEREALE VALCELLINA,49,PLI
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,MONTEREALE VALCELLINA,316,PSDI
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,MONTEREALE VALCELLINA,1150,DC
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,MONTEREALE VALCELLINA,82,MSI
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,MORSANO AL TAGLIAMENTO,200,PSI
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,MORSANO AL TAGLIAMENTO,295,PCI-PSIUP
1972-05-07,VENETO,ROVIGO,NA,BOSARO,126,PSI
1972-05-07,VENETO,ROVIGO,NA,BOSARO,404,DC
1972-05-07,VENETO,ROVIGO,NA,CALTO,167,PCI-PSIUP
1972-05-07,VENETO,ROVIGO,NA,CALTO,45,PSDI
1972-05-07,VENETO,ROVIGO,NA,CALTO,17,PLI
1972-05-07,VENETO,ROVIGO,NA,CALTO,7,PRI
1972-05-07,VENETO,ROVIGO,NA,CALTO,109,MSI
1972-05-07,VENETO,ROVIGO,NA,CALTO,88,PSI
1972-05-07,VENETO,ROVIGO,NA,CALTO,253,DC
1972-05-07,VENETO,ROVIGO,NA,CANDA,213,PCI-PSIUP
1972-05-07,VENETO,ROVIGO,NA,CANDA,29,PSDI
1972-05-07,VENETO,ROVIGO,NA,CANDA,20,PLI
1972-05-07,VENETO,ROVIGO,NA,CANDA,0,PRI
1972-05-07,VENETO,ROVIGO,NA,CANDA,31,MSI
1972-05-07,VENETO,ROVIGO,NA,CANDA,99,PSI
1972-05-07,VENETO,ROVIGO,NA,CANDA,335,DC
1972-05-07,VENETO,ROVIGO,NA,CASTELGUGLIELMO,528,PCI-PSIUP
1972-05-07,VENETO,ROVIGO,NA,CASTELGUGLIELMO,83,PSDI
1972-05-07,VENETO,ROVIGO,NA,CASTELGUGLIELMO,34,PLI
1972-05-07,VENETO,ROVIGO,NA,CASTELGUGLIELMO,4,PRI
1972-05-07,VENETO,ROVIGO,NA,CASTELGUGLIELMO,35,MSI
1972-05-07,VENETO,ROVIGO,NA,CASTELGUGLIELMO,59,PSI
1972-05-07,VENETO,ROVIGO,NA,CASTELGUGLIELMO,585,DC
1972-05-07,VENETO,ROVIGO,NA,CASTELMASSA,1424,PCI-PSIUP
1972-05-07,VENETO,ROVIGO,NA,CASTELMASSA,189,PSDI
1972-05-07,VENETO,ROVIGO,NA,CASTELMASSA,101,PLI
1972-05-07,VENETO,ROVIGO,NA,CASTELMASSA,33,PRI
1972-05-07,VENETO,ROVIGO,NA,CASTELMASSA,142,MSI
1972-05-07,VENETO,ROVIGO,NA,CASTELMASSA,287,PSI
1972-05-07,VENETO,ROVIGO,NA,CASTELMASSA,1072,DC
1972-05-07,VENETO,ROVIGO,NA,CASTELNOVO BARIANO,1130,PCI-PSIUP
1972-05-07,VENETO,ROVIGO,NA,CASTELNOVO BARIANO,167,PSDI
1972-05-07,VENETO,ROVIGO,NA,CASTELNOVO BARIANO,51,PLI
1972-05-07,VENETO,ROVIGO,NA,CASTELNOVO BARIANO,14,PRI
1972-05-07,VENETO,ROVIGO,NA,CASTELNOVO BARIANO,75,MSI
1972-05-07,VENETO,ROVIGO,NA,CASTELNOVO BARIANO,170,PSI
1972-05-07,VENETO,ROVIGO,NA,CASTELNOVO BARIANO,947,DC
1972-05-07,VENETO,ROVIGO,NA,CENESELLI,705,PCI-PSIUP
1972-05-07,VENETO,ROVIGO,NA,CENESELLI,85,PSDI
1972-05-07,VENETO,ROVIGO,NA,CENESELLI,45,PLI
1972-05-07,VENETO,ROVIGO,NA,CENESELLI,8,PRI
1972-05-07,VENETO,ROVIGO,NA,CENESELLI,50,MSI
1972-05-07,VENETO,ROVIGO,NA,CENESELLI,108,PSI
1972-05-07,VENETO,ROVIGO,NA,CENESELLI,701,DC
1972-05-07,VENETO,ROVIGO,NA,COSTA DI ROVIGO,356,PCI-PSIUP
1972-05-07,VENETO,ROVIGO,NA,COSTA DI ROVIGO,174,PSDI
1972-05-07,VENETO,ROVIGO,NA,COSTA DI ROVIGO,41,PLI
1972-05-07,VENETO,ROVIGO,NA,COSTA DI ROVIGO,11,PRI
1972-05-07,VENETO,ROVIGO,NA,COSTA DI ROVIGO,57,MSI
1972-05-07,VENETO,ROVIGO,NA,COSTA DI ROVIGO,262,PSI
1972-05-07,VENETO,ROVIGO,NA,COSTA DI ROVIGO,925,DC
1972-05-07,VENETO,ROVIGO,NA,FICAROLO,880,PCI-PSIUP
1972-05-07,VENETO,ROVIGO,NA,FICAROLO,101,PSDI
1972-05-07,VENETO,ROVIGO,NA,FICAROLO,35,PLI
1972-05-07,VENETO,ROVIGO,NA,FICAROLO,16,PRI
1972-05-07,VENETO,ROVIGO,NA,FICAROLO,101,MSI
1972-05-07,VENETO,ROVIGO,NA,FICAROLO,149,PSI
1972-05-07,VENETO,ROVIGO,NA,FICAROLO,710,DC
1972-05-07,VENETO,ROVIGO,NA,FIESSO UMBERTIANO,1096,PCI-PSIUP
1972-05-07,VENETO,ROVIGO,NA,FIESSO UMBERTIANO,148,PSDI
1972-05-07,VENETO,ROVIGO,NA,FIESSO UMBERTIANO,61,PLI
1972-05-07,VENETO,ROVIGO,NA,FIESSO UMBERTIANO,15,PRI
1972-05-07,VENETO,ROVIGO,NA,FIESSO UMBERTIANO,125,MSI
1972-05-07,VENETO,ROVIGO,NA,FIESSO UMBERTIANO,112,PSI
1972-05-07,VENETO,ROVIGO,NA,FIESSO UMBERTIANO,1056,DC
1972-05-07,VENETO,ROVIGO,NA,FRASSINELLE POLESINE,319,PCI-PSIUP
1972-05-07,VENETO,ROVIGO,NA,FRASSINELLE POLESINE,81,PSDI
1972-05-07,VENETO,ROVIGO,NA,FRASSINELLE POLESINE,14,PLI
1972-05-07,VENETO,ROVIGO,NA,FRASSINELLE POLESINE,3,PRI
1972-05-07,VENETO,ROVIGO,NA,FRASSINELLE POLESINE,24,MSI
1972-05-07,VENETO,ROVIGO,NA,FRASSINELLE POLESINE,150,PSI
1972-05-07,VENETO,ROVIGO,NA,FRASSINELLE POLESINE,526,DC
1972-05-07,VENETO,ROVIGO,NA,FRATTA POLESINE,669,PCI-PSIUP
1972-05-07,VENETO,ROVIGO,NA,FRATTA POLESINE,135,PSDI
1972-05-07,VENETO,ROVIGO,NA,FRATTA POLESINE,32,PLI
1972-05-07,VENETO,ROVIGO,NA,FRATTA POLESINE,9,PRI
1972-05-07,VENETO,ROVIGO,NA,FRATTA POLESINE,62,MSI
1972-05-07,VENETO,ROVIGO,NA,FRATTA POLESINE,109,PSI
1972-05-07,VENETO,ROVIGO,NA,FRATTA POLESINE,863,DC
1972-05-07,VENETO,ROVIGO,NA,GAIBA,295,PCI-PSIUP
1972-05-07,VENETO,ROVIGO,NA,GAIBA,62,PSDI
1972-05-07,VENETO,ROVIGO,NA,GAIBA,19,PLI
1972-05-07,VENETO,ROVIGO,NA,GAIBA,10,PRI
1972-05-07,VENETO,ROVIGO,NA,GAIBA,37,MSI
1972-05-07,VENETO,ROVIGO,NA,GAIBA,40,PSI
1972-05-07,VENETO,ROVIGO,NA,GAIBA,286,DC
1972-05-07,VENETO,ROVIGO,NA,GIACCIANO CON BARUCHELLA,429,PCI-PSIUP
1972-05-07,VENETO,ROVIGO,NA,GIACCIANO CON BARUCHELLA,240,PSDI
1972-05-07,VENETO,ROVIGO,NA,GIACCIANO CON BARUCHELLA,48,PLI
1972-05-07,VENETO,ROVIGO,NA,GIACCIANO CON BARUCHELLA,13,PRI
1972-05-07,VENETO,ROVIGO,NA,GIACCIANO CON BARUCHELLA,64,MSI
1972-05-07,VENETO,ROVIGO,NA,GIACCIANO CON BARUCHELLA,139,PSI
1972-05-07,VENETO,ROVIGO,NA,GIACCIANO CON BARUCHELLA,867,DC
1972-05-07,VENETO,ROVIGO,NA,LENDINARA,2392,PCI-PSIUP
1972-05-07,VENETO,ROVIGO,NA,LENDINARA,325,PSDI
1972-05-07,VENETO,ROVIGO,NA,LENDINARA,265,PLI
1972-05-07,VENETO,ROVIGO,NA,LENDINARA,106,PRI
1972-05-07,LOMBARDIA,CHIARI,NA,RUDIANO,1214,DC
1972-05-07,LOMBARDIA,CHIARI,NA,RUDIANO,39,PLI
1972-05-07,LOMBARDIA,CHIARI,NA,RUDIANO,98,PSI
1972-05-07,LOMBARDIA,CHIARI,NA,RUDIANO,27,MSI
1972-05-07,LOMBARDIA,CHIARI,NA,RUDIANO,54,PSDI
1972-05-07,LOMBARDIA,CHIARI,NA,RUDIANO,8,PRI
1972-05-07,LOMBARDIA,CHIARI,NA,SAN GERVASIO BRESCIANO,72,PCI-PSIUP
1972-05-07,LOMBARDIA,CHIARI,NA,SAN GERVASIO BRESCIANO,534,DC
1972-05-07,LOMBARDIA,CHIARI,NA,SAN GERVASIO BRESCIANO,27,PLI
1972-05-07,LOMBARDIA,CHIARI,NA,SAN GERVASIO BRESCIANO,62,PSI
1972-05-07,LOMBARDIA,CHIARI,NA,SAN GERVASIO BRESCIANO,36,MSI
1972-05-07,LOMBARDIA,CHIARI,NA,SAN GERVASIO BRESCIANO,30,PSDI
1972-05-07,LOMBARDIA,CHIARI,NA,SAN GERVASIO BRESCIANO,6,PRI
1972-05-07,LOMBARDIA,CHIARI,NA,SAN PAOLO,123,PCI-PSIUP
1972-05-07,LOMBARDIA,CHIARI,NA,SAN PAOLO,1099,DC
1972-05-07,LOMBARDIA,CHIARI,NA,SAN PAOLO,65,PLI
1972-05-07,LOMBARDIA,CHIARI,NA,SAN PAOLO,80,PSI
1972-05-07,LOMBARDIA,CHIARI,NA,SAN PAOLO,49,MSI
1972-05-07,LOMBARDIA,CHIARI,NA,SAN PAOLO,72,PSDI
1972-05-07,LOMBARDIA,CHIARI,NA,SAN PAOLO,14,PRI
1972-05-07,LOMBARDIA,CHIARI,NA,SENIGA,196,PCI-PSIUP
1972-05-07,LOMBARDIA,CHIARI,NA,SENIGA,650,DC
1972-05-07,LOMBARDIA,CHIARI,NA,SENIGA,35,PLI
1972-05-07,LOMBARDIA,CHIARI,NA,SENIGA,87,PSI
1972-05-07,LOMBARDIA,CHIARI,NA,SENIGA,46,MSI
1972-05-07,LOMBARDIA,CHIARI,NA,SENIGA,40,PSDI
1972-05-07,LOMBARDIA,CHIARI,NA,SENIGA,7,PRI
1972-05-07,LOMBARDIA,CHIARI,NA,TORBOLE CASAGLIA,151,PCI-PSIUP
1972-05-07,LOMBARDIA,CHIARI,NA,TORBOLE CASAGLIA,979,DC
1972-05-07,LOMBARDIA,CHIARI,NA,TORBOLE CASAGLIA,46,PLI
1972-05-07,LOMBARDIA,CHIARI,NA,TORBOLE CASAGLIA,153,PSI
1972-05-07,LOMBARDIA,CHIARI,NA,TORBOLE CASAGLIA,51,MSI
1972-05-07,LOMBARDIA,CHIARI,NA,TORBOLE CASAGLIA,63,PSDI
1972-05-07,LOMBARDIA,CHIARI,NA,TORBOLE CASAGLIA,5,PRI
1972-05-07,LOMBARDIA,CHIARI,NA,TRAVAGLIATO,924,PCI-PSIUP
1972-05-07,LOMBARDIA,CHIARI,NA,TRAVAGLIATO,2445,DC
1972-05-07,LOMBARDIA,CHIARI,NA,TRAVAGLIATO,97,PLI
1972-05-07,LOMBARDIA,CHIARI,NA,TRAVAGLIATO,390,PSI
1972-05-07,LOMBARDIA,CHIARI,NA,TRAVAGLIATO,145,MSI
1972-05-07,LOMBARDIA,CHIARI,NA,TRAVAGLIATO,432,PSDI
1972-05-07,LOMBARDIA,CHIARI,NA,TRAVAGLIATO,34,PRI
1972-05-07,LOMBARDIA,CHIARI,NA,TRENZANO,168,PCI-PSIUP
1972-05-07,LOMBARDIA,CHIARI,NA,TRENZANO,1116,DC
1972-05-07,LOMBARDIA,CHIARI,NA,TRENZANO,36,PLI
1972-05-07,LOMBARDIA,CHIARI,NA,TRENZANO,240,PSI
1972-05-07,LOMBARDIA,CHIARI,NA,TRENZANO,142,MSI
1972-05-07,LOMBARDIA,CHIARI,NA,TRENZANO,69,PSDI
1972-05-07,LOMBARDIA,CHIARI,NA,TRENZANO,16,PRI
1972-05-07,LOMBARDIA,CHIARI,NA,URAGO D'OGLIO,125,PCI-PSIUP
1972-05-07,LOMBARDIA,CHIARI,NA,URAGO D'OGLIO,945,DC
1972-05-07,LOMBARDIA,CHIARI,NA,URAGO D'OGLIO,13,PLI
1972-05-07,PIEMONTE,CUNEO-SALUZZO,NA,VINADIO,50,PLI
1972-05-07,PIEMONTE,CUNEO-SALUZZO,NA,VINADIO,115,PCI-PSIUP
1972-05-07,PIEMONTE,CUNEO-SALUZZO,NA,VINADIO,294,DC
1972-05-07,PIEMONTE,CUNEO-SALUZZO,NA,VINADIO,55,PSDI
1972-05-07,PIEMONTE,CUNEO-SALUZZO,NA,VINADIO,9,MSI
1972-05-07,EMILIA-ROMAGNA,PORTOMAGGIORE,NA,ARGENTA,407,PLI
1972-05-07,EMILIA-ROMAGNA,PORTOMAGGIORE,NA,ARGENTA,2522,PSI
1972-05-07,EMILIA-ROMAGNA,PORTOMAGGIORE,NA,ARGENTA,467,MSI
1972-05-07,VENETO,ROVIGO,NA,TRECENTA,115,PLI
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,CORDENONS,148,PLI
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,CORDENONS,580,PSDI
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,CORDENONS,3230,DC
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,CORDENONS,210,MSI
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,CORDOVADO,155,PSI
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,CORDOVADO,322,PCI-PSIUP
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,CORDOVADO,17,PRI
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,CORDOVADO,61,PLI
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,CORDOVADO,159,PSDI
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,CORDOVADO,571,DC
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,CORDOVADO,100,MSI
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,ERTO E CASSO,93,PSI
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,ERTO E CASSO,134,PCI-PSIUP
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,ERTO E CASSO,2,PRI
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,ERTO E CASSO,5,PLI
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,ERTO E CASSO,42,PSDI
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,ERTO E CASSO,125,DC
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,ERTO E CASSO,31,MSI
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,FANNA,45,PSI
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,FANNA,54,PCI-PSIUP
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,FANNA,27,PRI
1972-05-07,FRIULI-VENEZIA GIULIA,PORDENONE,NA,FANNA,31,PLI
